Date,Διεύθυνση (°)_kozani,Μέγιστη ένταση 3ώρου (knots)_kozani,Ένταση (knots)_kozani,Θερμ/σία (°C)_kozani,Σχετ.Υγρασία  (%)_kozani,Διεύθυνση (°)_agxialos,Μέγιστη ένταση 3ώρου (knots)_agxialos,Ένταση (knots)_agxialos,Θερμ/σία (°C)_agxialos,Σχετ.Υγρασία  (%)_agxialos,Διεύθυνση (°)_aktio,Μέγιστη ένταση 3ώρου (knots)_aktio,Ένταση (knots)_aktio,Θερμ/σία (°C)_aktio,Σχετ.Υγρασία  (%)_aktio,Διεύθυνση (°)_aleksandroupoli,Μέγιστη ένταση 3ώρου (knots)_aleksandroupoli,Θερμ/σία (°C)_aleksandroupoli,Σχετ.Υγρασία  (%)_aleksandroupoli,Διεύθυνση (°)_araxos,Μέγιστη ένταση 3ώρου (knots)_araxos,Ένταση (knots)_araxos,Θερμ/σία (°C)_araxos,Σχετ.Υγρασία  (%)_araxos,Διεύθυνση (°)_argos,Μέγιστη ένταση 3ώρου (knots)_argos,Ένταση (knots)_argos,Θερμ/σία (°C)_argos,Σχετ.Υγρασία  (%)_argos,Διεύθυνση (°)_florina,Μέγιστη ένταση 3ώρου (knots)_florina,Ένταση (knots)_florina,Θερμ/σία (°C)_florina,Σχετ.Υγρασία  (%)_florina,Διεύθυνση (°)_ioannina,Θερμ/σία (°C)_ioannina,Σχετ.Υγρασία  (%)_ioannina,Διεύθυνση (°)_kalamata,Μέγιστη ένταση 3ώρου (knots)_kalamata,Ένταση (knots)_kalamata,Θερμ/σία (°C)_kalamata,Σχετ.Υγρασία  (%)_kalamata,Διεύθυνση (°)_kavala,Μέγιστη ένταση 3ώρου (knots)_kavala,Ένταση (knots)_kavala,Θερμ/σία (°C)_kavala,Σχετ.Υγρασία  (%)_kavala,Energy (MWh)
1461196800000000000,330.0,15.0,10.0,8.6,43.0,280.0,9.0,5.0,10.0,59.0,113.43584305408271,4.0,2.0,6.4,80.0,180.0,16.0,14.2,59.0,80.0,13.0,10.0,13.0,71.0,60.0,3.0,1.0,13.1,31.0,110.24132730015083,10.0,5.0,18.0,36.0,0.0,6.0,92.0,340.0,7.0,4.0,9.0,90.0,70.0,12.0,5.0,2.8,62.0,750.42
1461283200000000000,0.0,4.0,0.0,9.2,71.0,290.0,9.0,4.0,3.4,70.0,50.0,12.0,7.0,10.0,72.0,220.0,14.0,17.6,40.0,100.0,12.0,4.0,11.2,70.0,236.9479353680431,7.0,2.0,4.6,99.0,160.0,11.0,9.0,11.1,64.0,0.0,0.4,64.0,0.0,5.0,0.0,9.2,87.0,30.0,7.0,4.0,-2.0,78.0,710.67
1461369600000000000,0.0,5.0,0.0,14.4,72.0,300.0,10.0,5.0,8.4,66.0,40.0,11.0,6.0,7.8,73.0,0.0,6.0,13.4,79.0,10.0,14.0,5.0,12.6,56.0,236.9479353680431,5.0,2.0,2.4,44.0,110.24132730015083,9.0,5.0,16.0,59.0,0.0,-5.0,69.0,300.0,9.0,5.0,13.2,54.0,30.0,9.0,6.0,1.2,92.0,636.46
1461456000000000000,250.0,6.0,4.0,13.6,62.0,290.0,11.0,7.0,8.2,67.0,60.0,10.0,7.0,9.8,72.0,230.0,14.0,19.4,61.0,68.66298342541437,3.0,1.0,6.4,86.0,200.0,21.0,9.0,18.5,39.0,160.0,8.0,4.0,12.0,74.0,0.0,-9.4,92.0,320.0,6.0,4.0,6.8,77.0,30.0,7.0,4.0,-0.4,88.0,634.42
1461542400000000000,0.0,4.0,0.0,12.4,65.0,340.0,14.0,9.0,6.8,76.0,80.0,4.0,3.0,8.0,91.0,0.0,7.0,9.4,87.0,68.66298342541437,5.0,2.0,2.8,97.0,236.9479353680431,8.0,4.0,6.3,100.0,130.0,13.0,9.0,14.9,62.0,0.0,5.8,46.0,0.0,6.0,0.0,1.8,90.0,60.0,13.0,6.0,5.4,69.0,683.88
1461628800000000000,310.0,26.0,16.0,6.0,56.0,10.0,9.0,5.0,8.6,71.0,60.0,11.0,7.0,10.6,65.0,20.0,8.0,14.8,80.0,0.0,3.0,0.0,5.4,100.0,310.0,17.0,9.0,10.3,55.0,110.24132730015083,6.0,3.0,10.4,89.0,0.0,-6.6,96.0,300.0,5.0,4.0,6.8,88.0,0.0,9.0,0.0,2.4,82.0,741.83
1461715200000000000,0.0,4.0,0.0,8.4,52.0,50.0,12.0,7.0,8.8,84.0,0.0,5.0,0.0,5.8,86.0,40.0,19.0,19.4,39.0,0.0,3.0,0.0,3.2,100.0,236.9479353680431,9.0,1.0,8.1,75.0,130.0,16.0,6.0,10.9,80.0,0.0,7.5,56.0,0.0,7.0,0.0,4.4,81.0,130.0,9.0,4.0,8.6,57.0,736.67
1461801600000000000,0.0,4.0,0.0,10.0,72.0,280.0,10.0,7.0,8.2,68.0,40.0,11.0,8.0,7.4,73.0,290.0,16.0,17.0,66.0,0.0,4.0,0.0,17.0,62.0,236.9479353680431,15.0,5.0,17.3,44.0,0.0,4.0,0.0,7.1,89.0,0.0,3.1,85.0,10.0,15.0,9.0,17.6,48.0,0.0,6.0,0.0,2.8,89.0,716.29
1461888000000000000,0.0,5.0,0.0,10.4,95.0,270.0,10.0,5.0,7.4,75.0,50.0,6.0,4.0,13.2,56.0,40.0,17.0,13.6,65.0,0.0,3.0,0.0,6.8,100.0,236.9479353680431,6.0,1.0,6.0,50.0,110.24132730015083,9.0,4.0,11.5,61.0,0.0,7.0,97.0,300.0,7.0,4.0,7.0,89.0,90.0,5.0,3.0,1.0,88.0,424.25
1461974400000000000,0.0,5.0,0.0,12.4,76.0,290.0,12.0,9.0,11.8,49.0,90.0,16.0,11.0,12.2,51.0,50.0,20.0,21.4,38.0,0.0,4.0,0.0,5.6,99.0,0.0,9.0,0.0,9.4,100.0,110.24132730015083,7.0,1.0,7.3,84.0,0.0,7.0,100.0,0.0,5.0,0.0,8.4,84.0,70.0,17.0,10.0,4.4,59.0,667.58
1462060800000000000,0.0,4.0,0.0,12.6,74.0,260.0,7.0,4.0,2.8,80.0,40.0,18.0,14.0,10.0,62.0,70.0,16.0,13.6,73.0,60.0,16.0,6.0,14.8,56.0,236.9479353680431,8.0,4.0,16.5,76.0,350.0,13.0,8.0,11.7,63.0,0.0,4.2,100.0,0.0,5.0,0.0,15.8,66.0,80.0,17.0,11.0,-0.4,51.0,597.54
1462147200000000000,0.0,4.0,0.0,11.0,92.0,260.0,8.0,6.0,0.4,83.0,30.0,25.0,17.0,11.2,47.0,50.0,26.0,19.6,57.0,0.0,7.0,0.0,10.6,77.0,236.9479353680431,13.0,3.0,15.1,87.0,110.24132730015083,8.0,4.0,8.8,73.0,0.0,8.8,84.0,0.0,7.0,0.0,9.8,80.0,80.0,20.0,13.0,1.2,48.0,441.46
1462233600000000000,0.0,3.0,0.0,8.4,91.0,0.0,9.0,0.0,10.2,61.0,30.0,20.0,12.0,9.2,55.0,40.0,20.0,12.2,95.0,20.0,8.0,6.0,13.0,73.0,236.9479353680431,8.0,1.0,9.7,57.0,10.0,19.0,10.0,13.8,56.0,0.0,8.5,100.0,0.0,10.0,0.0,15.4,57.0,20.0,11.0,4.0,-1.4,67.0,562.5
1462320000000000000,270.0,5.0,4.0,9.4,79.0,260.0,8.0,5.0,3.0,78.0,30.0,12.0,7.0,11.0,47.0,240.0,14.0,19.2,54.0,68.66298342541437,16.0,3.0,9.4,80.0,236.9479353680431,12.0,5.0,20.1,64.0,110.24132730015083,9.0,3.0,11.2,63.0,0.0,10.0,100.0,0.0,6.0,0.0,12.6,63.0,50.0,8.0,4.0,-4.6,68.0,530.29
1462406400000000000,310.0,12.0,10.0,9.6,71.0,330.0,10.0,6.0,9.2,63.0,0.0,5.0,0.0,5.8,76.0,98.60147213459517,10.0,9.8,92.0,110.0,14.0,7.0,11.2,62.0,236.9479353680431,9.0,2.0,19.6,57.0,110.24132730015083,5.0,3.0,3.1,84.0,0.0,11.5,99.0,320.0,11.0,6.0,11.0,51.0,160.0,11.0,4.0,3.4,45.0,593.88
1462492800000000000,330.0,8.0,7.0,10.4,82.0,240.0,10.0,5.0,4.0,83.0,50.0,10.0,6.0,6.5,76.0,260.0,10.0,16.0,81.0,70.0,23.0,10.0,14.8,40.0,236.9479353680431,7.0,2.0,5.2,47.0,140.0,19.0,12.0,17.9,42.0,0.0,11.7,99.0,60.0,25.0,11.0,14.6,61.0,50.0,8.0,6.0,-1.0,75.0,623.04
1462579200000000000,108.07385229540918,5.5,3.5,10.517964071856287,82.5,189.95846313603323,10.5,4.5,15.845708582834332,79.0,113.43584305408271,11.0,5.0,17.45808383233533,64.0,98.60147213459517,8.0,16.06746506986028,86.5,68.66298342541437,23.5,8.0,17.618762475049902,48.0,236.9479353680431,7.0,2.0,16.885329341317362,59.0,110.24132730015083,12.0,6.0,11.12994011976048,65.0,3.403193612774451,12.078343313373253,98.5,114.73053892215569,21.5,5.5,17.1999001996008,55.0,86.74,9.0,6.5,13.679840319361276,71.5,691.21
1462665600000000000,0.0,3.0,0.0,12.6,83.0,280.0,11.0,4.0,2.6,75.0,30.0,12.0,4.0,11.6,52.0,0.0,6.0,11.2,92.0,60.0,24.0,6.0,11.0,56.0,236.9479353680431,7.0,2.0,8.4,71.0,0.0,5.0,0.0,3.0,88.0,0.0,12.6,98.0,0.0,18.0,0.0,10.6,49.0,40.0,10.0,7.0,-0.8,68.0,617.0
1462752000000000000,0.0,3.0,0.0,14.0,89.0,320.0,10.0,7.0,13.2,50.0,60.0,6.0,4.0,9.0,77.0,350.0,9.0,14.2,74.0,40.0,12.0,4.0,9.2,61.0,236.9479353680431,7.0,3.0,17.6,41.0,110.24132730015083,10.0,3.0,19.3,32.0,0.0,11.5,100.0,280.0,13.0,4.0,7.4,64.0,80.0,10.0,5.0,4.4,62.0,681.38
1462838400000000000,0.0,3.0,0.0,14.4,78.0,260.0,9.0,5.0,5.0,72.0,40.0,10.0,6.0,7.4,83.0,98.60147213459517,13.0,15.0,80.0,30.0,22.0,11.0,14.2,43.0,130.0,15.0,7.0,17.5,51.0,110.24132730015083,9.0,2.0,11.9,74.0,0.0,6.6,88.0,0.0,7.0,0.0,16.8,33.0,50.0,7.0,4.0,-0.4,88.0,711.71
1462924800000000000,0.0,5.0,0.0,13.6,89.0,300.0,10.0,6.0,10.8,59.0,60.0,8.0,6.0,9.3,75.0,10.0,19.0,20.0,46.0,68.66298342541437,5.0,3.0,1.8,99.0,236.9479353680431,7.0,2.0,13.8,95.0,110.24132730015083,11.0,5.0,20.2,35.0,0.0,6.7,83.0,310.0,6.0,4.0,3.4,84.0,70.0,11.0,7.0,5.2,66.0,578.38
1463011200000000000,0.0,3.0,0.0,15.4,89.0,300.0,9.0,4.0,5.4,69.0,0.0,9.0,0.0,16.2,43.0,120.0,10.0,18.2,60.0,68.66298342541437,3.0,2.0,5.2,88.0,236.9479353680431,7.0,3.0,12.5,100.0,0.0,1.0,0.0,12.9,75.0,0.0,-1.3,100.0,0.0,7.0,0.0,5.6,80.0,30.0,8.0,6.0,1.2,81.0,460.46
1463097600000000000,0.0,3.0,0.0,17.6,59.0,189.95846313603323,8.0,2.0,13.8,59.0,50.0,12.0,8.0,7.6,85.0,0.0,4.0,14.2,86.0,80.0,6.0,4.0,13.0,56.0,236.9479353680431,12.0,2.0,11.5,96.5,110.24132730015083,3.0,1.0,14.0,75.0,0.0,4.2,97.0,0.0,6.0,0.0,13.8,49.0,0.0,5.0,0.0,5.2,87.0,752.38
1463184000000000000,0.0,4.0,0.0,15.6,49.0,270.0,10.0,4.0,5.6,68.0,0.0,6.0,0.0,13.4,69.0,230.0,13.0,22.4,38.0,40.0,13.0,7.0,11.8,66.0,330.0,9.0,6.0,10.0,93.0,170.0,13.0,7.0,20.5,50.0,0.0,5.8,95.0,0.0,5.0,0.0,7.2,89.0,60.0,8.0,4.0,3.0,93.0,704.08
1463270400000000000,0.0,4.0,0.0,15.0,54.0,0.0,7.0,0.0,13.4,61.0,40.0,10.0,6.0,8.0,88.0,0.0,6.0,11.4,90.0,30.0,6.0,4.0,3.0,92.0,290.0,10.0,3.0,7.8,95.0,0.0,0.0,0.0,5.9,89.0,0.0,9.5,96.0,0.0,7.0,0.0,3.6,85.0,170.0,8.0,4.0,14.0,61.0,653.58
1463356800000000000,0.0,3.0,0.0,13.8,69.0,280.0,7.0,4.0,6.8,80.0,50.0,11.0,6.0,10.6,78.0,70.0,20.0,23.4,46.0,68.66298342541437,8.0,3.0,15.8,42.0,236.9479353680431,7.0,3.0,8.4,93.0,140.0,21.0,15.0,21.9,52.0,0.0,9.3,100.0,0.0,5.0,0.0,17.8,41.0,0.0,5.0,0.0,5.6,91.0,716.17
1463443200000000000,320.0,18.0,12.0,11.4,69.0,330.0,10.0,6.0,11.8,63.0,50.0,5.0,4.0,6.5,89.0,90.0,10.0,16.0,79.0,0.0,3.0,0.0,3.0,99.0,236.9479353680431,6.0,2.0,8.9,80.0,110.24132730015083,12.0,3.0,12.4,85.0,0.0,11.0,98.0,320.0,8.0,5.0,4.2,81.0,220.0,7.0,4.0,12.6,76.0,713.38
1463529600000000000,320.0,9.0,8.0,10.6,72.0,280.0,8.0,4.0,5.2,78.0,0.0,3.0,0.0,9.2,90.0,30.0,6.0,14.8,91.0,0.0,4.0,0.0,6.4,99.0,310.0,7.0,3.0,7.8,91.0,240.0,16.0,7.0,16.1,84.0,0.0,8.4,100.0,0.0,5.0,0.0,7.8,84.0,0.0,5.0,0.0,6.4,94.0,669.04
1463616000000000000,0.0,4.0,0.0,12.0,78.0,280.0,10.0,6.0,12.2,61.0,50.0,8.0,4.0,8.2,85.0,230.0,14.0,21.6,62.0,0.0,3.0,0.0,2.4,99.0,236.9479353680431,7.0,2.0,13.3,55.0,220.0,27.0,8.0,21.9,29.0,0.0,13.9,71.0,0.0,6.0,0.0,3.8,91.0,220.0,11.0,5.0,14.6,58.0,563.54
1463702400000000000,0.0,3.0,0.0,13.0,79.0,300.0,8.0,4.0,5.4,80.0,0.0,6.0,0.0,8.6,90.0,0.0,5.0,17.6,90.0,0.0,3.0,0.0,6.0,97.0,236.9479353680431,5.0,3.0,11.0,99.0,230.0,27.0,15.0,21.4,27.0,0.0,11.8,85.0,340.0,6.0,4.0,7.8,81.0,0.0,4.0,0.0,5.6,94.0,357.25
1463788800000000000,0.0,3.0,0.0,10.4,92.0,0.0,7.0,0.0,13.0,64.0,50.0,9.0,7.0,12.4,63.0,270.0,10.0,18.0,88.0,0.0,4.0,0.0,13.2,80.0,236.9479353680431,15.0,4.0,20.7,31.0,0.0,6.0,0.0,5.8,83.0,0.0,8.8,91.0,0.0,8.0,0.0,16.0,47.0,0.0,5.0,0.0,8.2,97.0,318.96
1463875200000000000,320.0,8.0,7.0,12.0,88.0,280.0,8.0,4.0,5.4,73.0,0.0,2.0,0.0,7.8,85.0,240.0,17.0,23.0,74.0,0.0,3.0,0.0,5.8,99.0,340.0,7.0,5.0,5.8,93.0,200.0,16.0,9.0,18.1,47.0,0.0,6.8,93.0,300.0,7.0,4.0,9.8,83.0,0.0,4.0,0.0,6.4,97.0,519.92
1463961600000000000,0.0,4.0,0.0,14.6,74.0,0.0,10.0,0.0,12.0,51.0,70.0,9.0,4.0,7.7,79.0,210.0,14.0,21.8,72.0,0.0,4.0,0.0,5.8,100.0,236.9479353680431,6.0,2.0,20.2,40.0,220.0,19.0,9.0,20.7,32.0,0.0,6.8,84.0,310.0,9.0,6.0,7.6,84.0,220.0,8.0,6.0,14.0,69.0,762.08
1464048000000000000,0.0,5.0,0.0,16.8,48.0,260.0,7.0,5.0,5.2,74.0,0.0,4.0,0.0,7.0,88.0,210.0,20.0,23.0,57.0,68.66298342541437,3.0,1.0,6.4,99.0,330.0,7.0,4.0,5.3,43.0,0.0,7.0,0.0,6.7,87.0,0.0,0.7,100.0,360.0,13.0,5.0,13.2,69.0,40.0,6.0,4.0,5.4,94.0,686.46
1464134400000000000,260.0,18.0,12.0,14.6,46.0,260.0,9.0,5.0,16.4,35.0,50.0,8.0,6.0,11.2,67.0,220.0,13.0,21.8,73.0,10.0,13.0,7.0,18.2,47.0,236.9479353680431,9.0,5.0,20.2,50.0,0.0,6.0,0.0,8.8,84.0,0.0,1.1,100.0,0.0,6.0,0.0,19.8,34.0,50.0,9.0,4.0,10.6,95.0,757.17
1464220800000000000,320.0,8.0,7.0,16.0,56.0,260.0,11.0,4.0,8.4,91.0,60.0,8.0,5.0,8.0,89.0,10.0,6.0,12.4,95.0,30.0,10.0,6.0,11.2,75.0,236.9479353680431,8.0,3.0,13.1,86.0,0.0,5.0,0.0,5.9,79.0,0.0,8.2,93.0,300.0,8.0,4.0,7.2,74.0,40.0,7.0,3.0,10.2,97.0,769.04
1464307200000000000,340.0,10.0,7.0,17.8,62.0,90.0,35.0,17.0,4.8,72.0,0.0,5.0,0.0,13.6,79.0,150.0,14.0,20.6,71.0,68.66298342541437,13.0,1.0,9.0,85.0,190.0,24.0,12.0,17.1,53.0,250.0,17.0,6.0,20.6,28.0,0.0,8.3,100.0,0.0,5.0,0.0,9.0,84.0,20.0,10.0,5.0,12.0,90.0,746.12
1464393600000000000,0.0,5.0,0.0,19.4,58.0,340.0,16.0,12.0,2.6,74.0,30.0,12.0,6.0,8.6,82.0,60.0,23.0,21.6,35.0,0.0,3.0,0.0,15.2,67.0,236.9479353680431,16.0,3.0,18.4,44.0,110.24132730015083,5.0,2.0,16.3,57.0,0.0,8.2,96.0,0.0,5.0,0.0,12.0,64.0,0.0,5.0,0.0,14.0,84.0,724.04
1464480000000000000,0.0,5.0,0.0,17.8,90.0,280.0,12.0,8.0,0.8,70.0,80.0,13.0,10.0,13.6,46.0,350.0,10.0,13.4,84.0,0.0,4.0,0.0,5.0,99.0,236.9479353680431,7.0,2.0,9.2,100.0,0.0,0.0,0.0,10.3,93.0,0.0,5.7,96.0,0.0,6.0,0.0,7.4,83.0,0.0,5.0,0.0,12.0,95.0,629.88
1464566400000000000,0.0,5.0,0.0,21.2,75.0,280.0,7.0,4.0,-3.2,79.0,80.0,28.0,15.0,7.4,58.0,60.0,18.0,19.8,40.0,68.66298342541437,3.0,1.0,5.2,100.0,236.9479353680431,9.0,1.0,17.0,57.0,330.0,18.0,9.0,13.0,83.0,0.0,5.2,80.0,0.0,6.0,0.0,4.8,86.0,70.0,15.0,10.0,6.2,76.0,617.5
1464652800000000000,0.0,5.0,0.0,20.0,43.0,240.0,7.0,4.0,-1.6,89.0,80.0,20.0,12.0,7.2,41.0,98.60147213459517,6.0,16.2,67.0,0.0,3.0,0.0,6.2,100.0,150.0,16.0,6.0,13.3,52.0,110.24132730015083,10.0,4.0,17.7,50.0,0.0,0.7,70.0,0.0,12.0,0.0,10.8,87.0,0.0,4.0,0.0,4.4,64.0,728.08
1464739200000000000,310.0,6.0,4.0,20.2,46.0,0.0,9.0,0.0,7.6,52.0,50.0,21.0,12.0,4.0,58.0,10.0,6.0,12.8,76.0,40.0,9.0,6.0,15.4,63.0,236.9479353680431,5.0,3.0,8.9,88.0,110.24132730015083,4.0,2.0,14.0,66.0,0.0,-0.4,59.0,0.0,6.0,0.0,11.8,79.0,120.0,15.0,9.0,9.0,51.0,584.79
1464825600000000000,0.0,3.0,0.0,20.2,57.0,260.0,9.0,4.0,2.4,88.0,60.0,9.0,4.0,7.3,77.0,230.0,10.0,20.4,61.0,70.0,24.0,8.0,6.8,59.0,236.9479353680431,5.0,3.0,14.8,53.0,270.0,21.0,8.0,21.1,28.0,0.0,-0.8,73.0,0.0,5.0,0.0,6.3,86.0,40.0,12.0,9.0,2.2,72.0,712.96
1464912000000000000,310.0,9.0,7.0,16.4,64.0,270.0,13.0,6.0,3.8,94.0,50.0,4.0,3.0,13.2,36.0,40.0,22.0,18.8,59.0,68.66298342541437,16.0,3.0,6.8,47.0,340.0,7.0,5.0,4.2,46.0,110.24132730015083,7.0,5.0,14.1,52.0,0.0,1.5,69.0,0.0,9.0,0.0,6.0,62.0,40.0,8.0,5.0,2.0,82.0,710.25
1464998400000000000,310.0,7.0,6.0,17.4,50.0,310.0,13.0,5.0,2.0,94.0,50.0,7.0,5.0,8.3,81.0,30.0,26.0,14.4,82.0,68.66298342541437,12.0,3.0,2.4,66.0,180.0,15.0,6.0,17.4,62.0,280.0,21.0,8.0,16.8,40.0,0.0,2.0,72.0,0.0,8.0,0.0,2.6,64.0,50.0,9.0,6.0,4.0,73.0,717.5
1465084800000000000,0.0,4.0,0.0,19.0,61.0,189.95846313603323,6.0,2.0,9.0,87.0,30.0,12.0,6.0,9.0,90.0,20.0,28.0,18.8,56.0,50.0,17.0,9.0,9.4,56.0,236.9479353680431,5.0,1.0,6.1,40.0,110.24132730015083,3.0,1.0,16.5,51.0,0.0,2.7,70.0,10.0,9.0,4.0,6.8,52.0,240.0,6.0,4.0,9.4,71.0,658.75
1465171200000000000,0.0,3.0,0.0,18.4,84.0,240.0,5.0,3.0,6.8,96.0,230.0,35.0,15.0,15.0,77.0,98.60147213459517,20.0,17.8,65.0,0.0,6.0,0.0,6.4,97.0,170.0,16.0,7.0,18.9,60.0,0.0,3.0,0.0,7.2,89.0,0.0,-5.0,98.0,0.0,10.0,0.0,7.6,84.0,0.0,6.0,0.0,5.2,84.0,667.04
1465257600000000000,350.0,11.0,10.0,18.4,65.0,330.0,12.0,7.0,9.6,92.0,0.0,9.0,0.0,8.8,88.0,240.0,16.0,22.8,65.0,0.0,7.0,0.0,12.6,53.0,236.9479353680431,8.0,5.0,21.8,49.0,0.0,4.0,0.0,12.0,80.0,0.0,5.6,63.0,350.0,9.0,4.0,8.0,86.0,270.0,12.0,6.0,11.0,66.0,556.42
1465344000000000000,0.0,8.0,0.0,17.0,78.0,0.0,6.0,0.0,9.2,97.0,113.43584305408271,15.0,4.0,15.2,84.0,170.0,10.0,19.4,72.0,70.0,10.0,7.0,10.4,91.0,0.0,7.0,0.0,12.3,63.0,190.0,6.0,3.0,15.2,72.0,0.0,6.4,69.0,0.0,7.0,0.0,5.2,87.0,70.0,6.0,4.0,6.6,94.0,573.17
1465430400000000000,0.0,8.0,0.0,17.0,68.0,260.0,8.0,4.0,11.2,92.0,113.43584305408271,7.0,3.0,16.8,90.0,0.0,6.0,10.6,92.0,280.0,18.0,4.0,14.8,65.0,170.0,13.0,7.0,20.9,57.0,110.24132730015083,13.0,1.0,23.7,46.0,0.0,-2.6,87.0,200.0,12.0,6.0,15.2,85.0,280.0,9.0,4.0,13.4,77.0,667.83
1465516800000000000,0.0,3.0,0.0,18.4,73.0,300.0,11.0,8.0,13.2,63.0,113.43584305408271,5.0,1.0,14.6,88.0,270.0,23.0,20.4,61.0,180.0,13.0,7.0,13.8,91.0,10.0,4.0,1.0,8.0,85.0,110.24132730015083,21.0,4.0,22.2,33.0,0.0,5.9,38.0,0.0,7.0,0.0,9.0,93.0,220.0,18.0,10.0,16.2,38.0,615.21
1465603200000000000,0.0,3.0,0.0,15.8,89.0,250.0,16.0,9.0,8.8,54.0,260.0,15.0,7.0,13.5,81.0,20.0,20.0,17.8,84.0,200.0,18.0,7.0,16.4,90.0,236.9479353680431,7.0,3.0,11.2,95.0,110.24132730015083,11.0,4.0,28.1,18.0,0.0,-6.8,88.0,0.0,13.0,0.0,15.0,89.0,0.0,5.0,0.0,8.4,78.0,708.29
1465689600000000000,0.0,4.0,0.0,19.6,58.0,270.0,9.0,4.0,13.0,40.0,300.0,25.0,21.0,13.2,60.0,0.0,6.0,14.8,93.0,210.0,15.0,4.0,18.4,85.0,236.9479353680431,14.0,5.0,24.9,33.0,0.0,3.0,0.0,7.6,86.0,0.0,7.6,35.0,0.0,8.0,0.0,16.4,84.0,160.0,12.0,8.0,17.0,51.0,690.25
1465776000000000000,0.0,3.0,0.0,19.0,68.0,230.0,11.0,5.0,7.2,71.0,330.0,31.0,7.0,11.8,62.0,0.0,6.0,19.6,79.0,170.0,14.0,7.0,15.4,96.0,330.0,5.0,3.0,9.7,86.0,110.24132730015083,6.0,1.0,24.6,32.0,0.0,-3.6,83.0,70.0,9.0,5.0,18.8,73.0,40.0,8.0,4.0,11.8,95.0,494.38
1465862400000000000,0.0,5.0,0.0,17.4,74.0,0.0,5.0,0.0,13.0,57.0,70.0,7.0,4.0,9.2,83.0,20.0,10.0,13.0,88.0,180.0,24.0,17.0,19.6,65.0,360.0,5.0,3.0,10.7,92.0,110.24132730015083,9.0,4.0,23.3,33.0,0.0,7.8,35.0,0.0,4.0,0.0,10.4,93.0,0.0,7.0,0.0,15.0,78.0,623.25
1465948800000000000,0.0,3.0,0.0,20.0,54.0,189.95846313603323,6.0,2.0,8.0,91.0,80.0,8.0,4.0,10.5,83.0,0.0,14.0,20.4,73.0,0.0,20.0,0.0,11.2,93.0,236.9479353680431,14.0,5.0,21.7,54.0,110.24132730015083,5.0,2.0,18.7,47.0,0.0,-4.2,97.0,160.0,18.0,9.0,17.2,80.0,50.0,10.0,4.0,11.0,90.0,722.38
1466035200000000000,0.0,7.0,0.0,20.0,55.0,360.0,5.0,4.0,13.4,82.0,40.0,15.0,7.0,14.0,72.0,250.0,19.0,23.6,67.0,68.66298342541437,24.0,3.0,11.8,69.0,236.9479353680431,8.0,4.0,24.7,36.0,110.24132730015083,4.0,1.0,16.9,53.0,0.0,4.4,81.0,310.0,16.0,6.0,15.2,52.0,40.0,10.0,7.0,14.2,91.0,701.62
1466121600000000000,0.0,3.0,0.0,23.2,66.0,0.0,7.0,0.0,8.0,91.0,50.0,9.0,2.0,12.4,90.0,250.0,18.0,25.2,63.0,0.0,5.0,0.0,14.4,71.0,236.9479353680431,17.0,4.0,22.8,60.0,110.24132730015083,6.0,3.0,23.9,39.0,0.0,14.0,57.0,0.0,8.0,0.0,7.8,76.0,50.0,15.0,11.0,17.0,83.0,667.58
1466208000000000000,0.0,4.0,0.0,25.4,53.0,100.0,9.0,6.0,18.0,56.0,70.0,6.0,4.0,14.0,88.0,250.0,17.0,26.4,56.0,0.0,5.0,0.0,14.8,63.0,300.0,10.0,4.0,12.2,94.0,110.24132730015083,17.0,2.0,18.4,61.0,0.0,8.1,85.0,350.0,10.0,4.0,14.4,58.0,0.0,11.0,0.0,18.8,73.0,635.67
1466294400000000000,270.0,6.0,5.0,20.2,69.0,300.0,28.0,8.0,17.4,41.0,113.43584305408271,5.0,3.0,14.4,83.0,360.0,7.0,16.0,94.0,0.0,3.0,0.0,6.0,100.0,236.9479353680431,11.0,5.0,24.1,41.0,0.0,3.0,0.0,17.8,60.0,0.0,1.4,100.0,350.0,12.0,4.0,11.4,77.0,50.0,12.0,8.0,14.4,89.0,475.62
1466380800000000000,310.0,6.0,4.0,23.2,55.0,160.0,20.0,4.0,12.6,55.0,113.43584305408271,4.0,1.0,9.8,92.0,230.0,15.0,26.2,59.0,0.0,4.0,0.0,13.8,82.0,236.9479353680431,17.0,2.0,17.1,61.0,110.24132730015083,6.0,4.0,17.0,68.0,0.0,9.6,80.0,0.0,7.0,0.0,6.8,91.0,40.0,17.0,12.0,16.4,85.0,639.67
1466467200000000000,0.0,5.0,0.0,25.6,48.0,230.0,27.0,20.0,22.0,38.0,40.0,7.0,5.0,15.4,80.0,220.0,12.0,22.6,69.0,170.0,13.0,4.0,16.4,80.0,340.0,8.0,3.0,10.2,64.5,350.0,12.0,6.0,21.5,46.0,0.0,8.6,88.0,0.0,6.0,0.0,15.8,62.0,100.0,14.0,6.0,17.0,80.0,697.29
1466553600000000000,0.0,4.0,0.0,26.4,51.0,250.0,31.0,22.0,19.4,36.0,230.0,12.0,5.0,17.4,61.0,98.60147213459517,6.0,22.6,79.0,180.0,11.0,5.0,14.4,95.0,236.9479353680431,7.0,3.0,16.5,68.0,110.24132730015083,16.0,2.0,24.8,31.0,0.0,7.0,96.0,0.0,8.0,0.0,16.0,76.0,60.0,13.0,5.0,12.0,81.0,725.29
